InventoryId,ScheduleId,FlightNumber,DepartureDate,ArrivalDate,DepartureAirport,ArrivalAirport,AvailableInventory,FC_AvailableInventory,BC_AvailableInventory,PC_AvailableInventory,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD
INV-ZZ-3635594,SCH-ZZ-2529141,3688,12/14/2023,12/14/2023,PAT,HYD,34,3,7,11,14,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-1736100,SCH-ZZ-2529141,3688,12/17/2023,12/17/2023,PAT,HYD,42,4,8,12,17,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-7117912,SCH-ZZ-1016322,2502,12/09/2023,12/09/2023,GAU,HYD,30,3,6,9,12,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-5826868,SCH-ZZ-1016322,2502,12/12/2023,12/12/2023,GAU,HYD,54,5,11,15,22,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-2236307,SCH-ZZ-1016322,2502,12/13/2023,12/13/2023,GAU,HYD,46,5,9,14,18,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-7240350,SCH-ZZ-1016322,2502,12/16/2023,12/16/2023,GAU,HYD,53,5,11,16,22,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-6939211,SCH-ZZ-1016322,2502,12/19/2023,12/19/2023,GAU,HYD,27,3,6,9,11,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-2618940,SCH-ZZ-1016322,2502,12/20/2023,12/20/2023,GAU,HYD,64,7,13,19,26,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-5104648,SCH-ZZ-5237867,4516,12/11/2023,12/11/2023,COK,CCU,24,3,5,7,10,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-7489431,SCH-ZZ-5237867,4516,12/12/2023,12/12/2023,COK,CCU,9,1,2,3,4,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-3812565,SCH-ZZ-5237867,4516,12/14/2023,12/14/2023,COK,CCU,11,1,2,3,5,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-7314698,SCH-ZZ-5237867,4516,12/16/2023,12/16/2023,COK,CCU,32,3,6,10,13,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-7044569,SCH-ZZ-5237867,4516,12/18/2023,12/18/2023,COK,CCU,35,3,7,10,14,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-5054774,SCH-ZZ-5237867,4516,12/19/2023,12/19/2023,COK,CCU,26,3,5,8,10,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-1360498,SCH-ZZ-5237867,4516,12/21/2023,12/21/2023,COK,CCU,33,3,7,10,13,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-9025997,SCH-ZZ-5237867,4516,12/23/2023,12/23/2023,COK,CCU,27,3,5,8,11,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-2602588,SCH-ZZ-5237867,4516,12/25/2023,12/25/2023,COK,CCU,32,3,7,10,14,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-6049493,SCH-ZZ-5237867,4516,12/26/2023,12/26/2023,COK,CCU,14,2,3,4,6,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-3590805,SCH-ZZ-5949538,2809,12/06/2023,12/06/2023,CJB,HYD,42,4,8,13,17,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3295694,SCH-ZZ-5949538,2809,12/08/2023,12/08/2023,CJB,HYD,24,2,5,7,9,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3403536,SCH-ZZ-5949538,2809,12/10/2023,12/10/2023,CJB,HYD,19,2,4,6,7,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-8583992,SCH-ZZ-5949538,2809,12/11/2023,12/11/2023,CJB,HYD,13,1,3,4,5,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-1956044,SCH-ZZ-5949538,2809,12/13/2023,12/13/2023,CJB,HYD,11,1,2,4,5,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-1424502,SCH-ZZ-5949538,2809,12/15/2023,12/15/2023,CJB,HYD,23,2,5,7,10,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-8643109,SCH-ZZ-5949538,2809,12/17/2023,12/17/2023,CJB,HYD,29,3,6,8,11,"{'F': 13, 'P': 9}","{'C': 18, 'J': 13, 'Z': 13}","{'Q': 20, 'R': 13, 'S': 7, 'T': 7, 'H': 13, 'M': 7}","{'Y': 7, 'A': 7, 'B': 3, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 7, 'L': 3, 'N': 3, 'O': 3, 'U': 7, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-1185101,SCH-ZZ-9164842,2016,12/16/2023,12/16/2023,BBI,LKO,57,5,12,17,23,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-5932937,SCH-ZZ-9164842,2016,12/20/2023,12/20/2023,BBI,LKO,93,9,18,27,35,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-6167183,SCH-ZZ-4460278,3027,12/21/2023,12/21/2023,AMD,JAI,61,6,12,18,23,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 25, 'R': 17, 'S': 8, 'T': 8, 'H': 17, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-4009158,SCH-ZZ-4460278,3027,12/24/2023,12/24/2023,AMD,JAI,56,6,12,18,23,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 25, 'R': 17, 'S': 8, 'T': 8, 'H': 17, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-1037453,SCH-ZZ-4460278,3027,12/26/2023,12/26/2023,AMD,JAI,50,5,10,16,20,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 25, 'R': 17, 'S': 8, 'T': 8, 'H': 17, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-9707530,SCH-ZZ-4460278,3027,12/27/2023,12/27/2023,AMD,JAI,36,3,7,11,15,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 25, 'R': 17, 'S': 8, 'T': 8, 'H': 17, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-7500750,SCH-ZZ-4460278,3027,12/28/2023,12/28/2023,AMD,JAI,29,3,6,9,12,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 25, 'R': 17, 'S': 8, 'T': 8, 'H': 17, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-7283904,SCH-ZZ-4745163,3027,12/05/2023,12/05/2023,AMD,JAI,13,1,3,4,5,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-4215629,SCH-ZZ-4745163,3027,12/06/2023,12/06/2023,AMD,JAI,63,6,13,19,25,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-5091630,SCH-ZZ-4745163,3027,12/09/2023,12/09/2023,AMD,JAI,35,4,8,11,14,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-3290070,SCH-ZZ-4745163,3027,12/10/2023,12/10/2023,AMD,JAI,38,4,8,11,15,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-3654932,SCH-ZZ-4745163,3027,12/11/2023,12/11/2023,AMD,JAI,88,9,17,27,35,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-6163570,SCH-ZZ-4745163,3027,12/12/2023,12/12/2023,AMD,JAI,85,8,17,25,34,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-1335716,SCH-ZZ-4745163,3027,12/13/2023,12/13/2023,AMD,JAI,50,5,10,14,19,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-5200345,SCH-ZZ-4745163,3027,12/16/2023,12/16/2023,AMD,JAI,34,4,7,10,14,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-4777337,SCH-ZZ-4745163,3027,12/17/2023,12/17/2023,AMD,JAI,90,9,18,27,36,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-4048001,SCH-ZZ-4745163,3027,12/18/2023,12/18/2023,AMD,JAI,32,3,7,10,13,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-3066483,SCH-ZZ-4745163,3027,12/19/2023,12/19/2023,AMD,JAI,45,5,10,14,18,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-3257016,SCH-ZZ-4745163,3027,12/20/2023,12/20/2023,AMD,JAI,75,7,15,22,29,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-7048653,SCH-ZZ-2990004,2347,12/21/2023,12/21/2023,PAT,BOM,35,4,7,10,14,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-5830986,SCH-ZZ-2990004,2347,12/23/2023,12/23/2023,PAT,BOM,47,5,10,15,19,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3690792,SCH-ZZ-2990004,2347,12/26/2023,12/26/2023,PAT,BOM,53,5,11,16,21,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3582047,SCH-ZZ-2990004,2347,12/28/2023,12/28/2023,PAT,BOM,54,5,11,16,21,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3158771,SCH-ZZ-4180348,4529,12/19/2023,12/19/2023,BBI,GAU,71,7,15,22,29,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-1907219,SCH-ZZ-4180348,4529,12/22/2023,12/22/2023,BBI,GAU,63,6,12,18,25,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-3028040,SCH-ZZ-4180348,4529,12/23/2023,12/23/2023,BBI,GAU,65,7,13,19,27,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-3209001,SCH-ZZ-2688489,3140,12/15/2023,12/15/2023,CCU,LKO,19,2,4,6,8,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-2542122,SCH-ZZ-2688489,3140,12/16/2023,12/16/2023,CCU,LKO,12,1,2,3,5,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-4564354,SCH-ZZ-2688489,3140,12/18/2023,12/18/2023,CCU,LKO,25,3,5,8,10,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3065635,SCH-ZZ-2688489,3140,12/22/2023,12/22/2023,CCU,LKO,38,4,7,12,15,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
