InventoryId,ScheduleId,FlightNumber,AircraftType,DepartureDate,ArrivalDate,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD
INV-ZZ-0001045,SCH-ZZ-0000065,1001,Boeing 787,08/24/2024,08/24/2024,MAA,BLR,270,290,178,-92,112,27,54,81,108,32,17,15,56,41,15,82,39,43,120,81,39,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001109,SCH-ZZ-0000129,1001,Boeing 787,08/24/2024,08/24/2024,MAA,BLR,270,293,153,-117,140,27,54,81,108,32,23,9,56,35,21,91,44,47,114,51,63,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000982,SCH-ZZ-0000002,1002,Boeing 787,08/24/2024,08/24/2024,MAA,BOM,270,288,200,-70,88,27,54,81,108,28,17,11,55,44,11,88,50,38,117,89,28,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001046,SCH-ZZ-0000066,1002,Boeing 787,08/24/2024,08/24/2024,MAA,BOM,270,291,198,-72,93,27,54,81,108,29,27,2,58,23,35,82,58,24,122,90,32,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001110,SCH-ZZ-0000130,1002,Boeing 787,08/24/2024,08/24/2024,MAA,BOM,270,291,181,-89,110,27,54,81,108,29,25,4,55,41,14,82,65,17,125,50,75,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000983,SCH-ZZ-0000003,1003,Boeing 787,08/24/2024,08/24/2024,MAA,DUB,270,288,182,-88,106,27,54,81,108,32,18,14,59,50,9,86,38,48,111,76,35,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001047,SCH-ZZ-0000067,1003,Boeing 787,08/24/2024,08/24/2024,MAA,DUB,270,296,206,-64,90,27,54,81,108,32,14,18,58,43,15,87,52,35,119,97,22,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001111,SCH-ZZ-0000131,1003,Boeing 787,08/24/2024,08/24/2024,MAA,DUB,270,287,124,-146,163,27,54,81,108,31,19,12,61,24,37,85,36,49,110,45,65,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000984,SCH-ZZ-0000004,1004,Boeing 787,08/24/2024,08/24/2024,MAA,VNS,270,294,149,-121,145,27,54,81,108,31,10,21,56,29,27,86,35,51,121,75,46,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001048,SCH-ZZ-0000068,1004,Boeing 787,08/24/2024,08/24/2024,MAA,VNS,270,288,182,-88,106,27,54,81,108,30,17,13,58,50,8,84,65,19,116,50,66,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001112,SCH-ZZ-0000132,1004,Boeing 787,08/24/2024,08/24/2024,MAA,VNS,270,293,211,-59,82,27,54,81,108,32,17,15,55,34,21,83,59,24,123,101,22,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000985,SCH-ZZ-0000005,1005,Boeing 787,08/24/2024,08/24/2024,MAA,JFK,270,287,202,-68,85,27,54,81,108,29,22,7,56,23,33,89,73,16,113,84,29,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001049,SCH-ZZ-0000069,1005,Boeing 787,08/24/2024,08/24/2024,MAA,JFK,270,298,217,-53,81,27,54,81,108,31,21,10,58,34,24,88,58,30,121,104,17,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001113,SCH-ZZ-0000133,1005,Boeing 787,08/24/2024,08/24/2024,MAA,JFK,270,290,195,-75,95,27,54,81,108,31,20,11,60,27,33,89,40,49,110,108,2,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000986,SCH-ZZ-0000006,1006,Boeing 787,08/24/2024,08/24/2024,MAA,DEL,270,295,208,-62,87,27,54,81,108,30,23,7,56,31,25,83,81,2,126,73,53,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001050,SCH-ZZ-0000070,1006,Boeing 787,08/24/2024,08/24/2024,MAA,DEL,270,297,213,-57,84,27,54,81,108,31,18,13,60,50,10,91,77,14,115,68,47,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001114,SCH-ZZ-0000134,1006,Boeing 787,08/24/2024,08/24/2024,MAA,DEL,270,294,152,-118,142,27,54,81,108,32,16,16,60,46,14,90,47,43,112,43,69,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000987,SCH-ZZ-0000007,1007,Boeing 787,08/24/2024,08/24/2024,MAA,LAX,270,302,203,-67,99,27,54,81,108,31,21,10,56,26,30,87,60,27,128,96,32,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001051,SCH-ZZ-0000071,1007,Boeing 787,08/24/2024,08/24/2024,MAA,LAX,270,292,214,-56,78,27,54,81,108,30,17,13,55,43,12,83,55,28,124,99,25,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001115,SCH-ZZ-0000135,1007,Boeing 787,08/24/2024,08/24/2024,MAA,LAX,270,287,230,-40,57,27,54,81,108,31,10,21,60,46,14,82,80,2,114,94,20,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000988,SCH-ZZ-0000008,1008,Boeing 787,08/24/2024,08/24/2024,BLR,MAA,270,288,206,-64,82,27,54,81,108,30,22,8,55,47,8,85,52,33,118,85,33,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001052,SCH-ZZ-0000072,1008,Boeing 787,08/24/2024,08/24/2024,BLR,MAA,270,301,199,-71,102,27,54,81,108,31,15,16,56,54,2,87,77,10,127,53,74,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001116,SCH-ZZ-0000136,1008,Boeing 787,08/24/2024,08/24/2024,BLR,MAA,270,282,231,-39,51,27,54,81,108,30,23,7,56,26,30,83,79,4,113,103,10,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000990,SCH-ZZ-0000010,1010,Boeing 787,08/24/2024,08/24/2024,BLR,BOM,270,289,138,-132,151,27,54,81,108,31,27,4,59,21,38,86,50,36,113,40,73,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001054,SCH-ZZ-0000074,1010,Boeing 787,08/24/2024,08/24/2024,BLR,BOM,270,298,186,-84,112,27,54,81,108,32,13,19,57,50,7,82,80,2,127,43,84,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001118,SCH-ZZ-0000138,1010,Boeing 787,08/24/2024,08/24/2024,BLR,BOM,270,305,249,-21,56,27,54,81,108,31,19,12,58,51,7,91,80,11,125,99,26,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000991,SCH-ZZ-0000011,1011,Boeing 787,08/24/2024,08/24/2024,BLR,DUB,270,300,180,-90,120,27,54,81,108,28,17,11,59,30,29,85,74,11,128,59,69,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001055,SCH-ZZ-0000075,1011,Boeing 787,08/24/2024,08/24/2024,BLR,DUB,270,291,210,-60,81,27,54,81,108,29,20,9,56,34,22,87,74,13,119,82,37,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001119,SCH-ZZ-0000139,1011,Boeing 787,08/24/2024,08/24/2024,BLR,DUB,270,294,199,-71,95,27,54,81,108,29,13,16,59,53,6,88,72,16,118,61,57,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000992,SCH-ZZ-0000012,1012,Boeing 787,08/24/2024,08/24/2024,BLR,VNS,270,303,229,-41,74,27,54,81,108,31,27,4,55,45,10,91,50,41,126,107,19,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001056,SCH-ZZ-0000076,1012,Boeing 787,08/24/2024,08/24/2024,BLR,VNS,270,305,153,-117,152,27,54,81,108,31,19,12,58,20,38,88,67,21,128,47,81,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001120,SCH-ZZ-0000140,1012,Boeing 787,08/24/2024,08/24/2024,BLR,VNS,270,282,198,-72,84,27,54,81,108,31,27,4,57,40,17,85,54,31,109,77,32,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000993,SCH-ZZ-0000013,1013,Boeing 787,08/24/2024,08/24/2024,BLR,JFK,270,292,206,-64,86,27,54,81,108,29,25,4,56,35,21,86,43,43,121,103,18,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001057,SCH-ZZ-0000077,1013,Boeing 787,08/24/2024,08/24/2024,BLR,JFK,270,280,181,-89,99,27,54,81,108,30,25,5,55,21,34,84,35,49,111,100,11,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001121,SCH-ZZ-0000141,1013,Boeing 787,08/24/2024,08/24/2024,BLR,JFK,270,292,165,-105,127,27,54,81,108,30,17,13,61,28,33,89,39,50,112,81,31,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000994,SCH-ZZ-0000014,1014,Boeing 787,08/24/2024,08/24/2024,BLR,DEL,270,286,192,-78,94,27,54,81,108,28,11,17,59,29,30,89,70,19,110,82,28,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001058,SCH-ZZ-0000078,1014,Boeing 787,08/24/2024,08/24/2024,BLR,DEL,270,285,160,-110,125,27,54,81,108,31,21,10,55,34,21,87,37,50,112,68,44,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001122,SCH-ZZ-0000142,1014,Boeing 787,08/24/2024,08/24/2024,BLR,DEL,270,292,172,-98,120,27,54,81,108,32,13,19,61,29,32,88,36,52,111,94,17,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000995,SCH-ZZ-0000015,1015,Boeing 787,08/24/2024,08/24/2024,BLR,LAX,270,286,212,-58,74,27,54,81,108,30,12,18,55,23,32,88,76,12,113,101,12,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001059,SCH-ZZ-0000079,1015,Boeing 787,08/24/2024,08/24/2024,BLR,LAX,270,281,181,-89,100,27,54,81,108,30,13,17,55,36,19,86,46,40,110,86,24,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001123,SCH-ZZ-0000143,1015,Boeing 787,08/24/2024,08/24/2024,BLR,LAX,270,295,165,-105,130,27,54,81,108,32,20,12,55,37,18,85,57,28,123,51,72,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000996,SCH-ZZ-0000016,1016,Boeing 787,08/24/2024,08/24/2024,BOM,MAA,270,281,182,-88,99,27,54,81,108,29,21,8,56,43,13,83,67,16,113,51,62,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001060,SCH-ZZ-0000080,1016,Boeing 787,08/24/2024,08/24/2024,BOM,MAA,270,288,189,-81,99,27,54,81,108,32,20,12,56,32,24,83,58,25,117,79,38,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001124,SCH-ZZ-0000144,1016,Boeing 787,08/24/2024,08/24/2024,BOM,MAA,270,297,131,-139,166,27,54,81,108,31,14,17,55,25,30,90,46,44,121,46,75,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000997,SCH-ZZ-0000017,1017,Boeing 787,08/24/2024,08/24/2024,BOM,BLR,270,293,228,-42,65,27,54,81,108,32,20,12,58,39,19,88,63,25,115,106,9,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001061,SCH-ZZ-0000081,1017,Boeing 787,08/24/2024,08/24/2024,BOM,BLR,270,285,195,-75,90,27,54,81,108,31,10,21,55,50,5,88,68,20,111,67,44,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0001125,SCH-ZZ-0000145,1017,Boeing 787,08/24/2024,08/24/2024,BOM,BLR,270,285,149,-121,136,27,54,81,108,31,26,5,55,40,15,89,40,49,110,43,67,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
